# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
3.719999999999999973e-01, -3.601014526334583854e-01, 2.599855922998106639e-06, 1.319159126220506573e-05, 1.459968606957323667e-06
3.729999999999999982e-01, -3.632008498860313517e-01, 2.599228799797514977e-06, 1.327231976981993467e-05, 1.468864277379827721e-06
3.739999999999999991e-01, -3.662785129231770354e-01, 2.598610213396662649e-06, 1.335283682862495325e-05, 1.477736511060201430e-06
3.750000000000000000e-01, -3.693338508430467071e-01, 2.597999989459309766e-06, 1.343314115536536901e-05, 1.486585166247250678e-06
3.760000000000000009e-01, -3.723662770301458536e-01, 2.597397956133340458e-06, 1.351323147041894046e-05, 1.495410101654687240e-06
3.770000000000000018e-01, -3.753752092679618624e-01, 2.596803947159387338e-06, 1.359310649682796135e-05, 1.504211176440312103e-06
3.780000000000000027e-01, -3.783600698507488258e-01, 2.596217799893246747e-06, 1.367276496281114029e-05, 1.512988250941538215e-06
3.790000000000000036e-01, -3.813202856944438168e-01, 2.595639358459606028e-06, 1.375220559954662414e-05, 1.521741183362068650e-06
3.800000000000000044e-01, -3.842552884466989283e-01, 2.595068468756039914e-06, 1.383142714046770028e-05, 1.530469834271769303e-06
3.810000000000000053e-01, -3.871645145960018186e-01, 2.594504980378553594e-06, 1.391042832419100983e-05, 1.539174065815634984e-06
3.820000000000000062e-01, -3.900474055798689998e-01, 2.593948749421426392e-06, 1.398920789057525593e-05, 1.547853736100224253e-06
3.830000000000000071e-01, -3.929034078920877193e-01, 2.593399634591431191e-06, 1.406776458577271849e-05, 1.556508709258525025e-06
3.840000000000000080e-01, -3.957319731889876180e-01, 2.592857494907591098e-06, 1.414609715730610895e-05, 1.565138847057362392e-06
3.850000000000000089e-01, -3.985325583947210148e-01, 2.592322197118857030e-06, 1.422420435690310847e-05, 1.573744008932093097e-06
3.860000000000000098e-01, -4.013046258055316673e-01, 2.591793613008347430e-06, 1.430208494120413509e-05, 1.582324060386136599e-06
3.870000000000000107e-01, -4.040476431929923562e-01, 2.591271614071216645e-06, 1.437973766646449825e-05, 1.590878863214073569e-06
3.880000000000000115e-01, -4.067610839061913675e-01, 2.590756074095923456e-06, 1.445716129858110044e-05, 1.599408281999920023e-06
3.890000000000000124e-01, -4.094444269728474417e-01, 2.590246873521856452e-06, 1.453435460350635533e-05, 1.607912178416825988e-06
3.900000000000000133e-01, -4.120971571993349847e-01, 2.589743892292273308e-06, 1.461131635053722344e-05, 1.616390417326363238e-06
3.910000000000000142e-01, -4.147187652695993321e-01, 2.589247014846834949e-06, 1.468804531323461560e-05, 1.624842863583164654e-06
3.920000000000000151e-01, -4.173087478429448050e-01, 2.588756128150959679e-06, 1.476454026790724461e-05, 1.633269383367191852e-06
3.930000000000000160e-01, -4.198666076506736289e-01, 2.588271127472452360e-06, 1.484079999876722344e-05, 1.641669841234705274e-06
3.940000000000000169e-01, -4.223918535915603401e-01, 2.587791903697206353e-06, 1.491682328901358656e-05, 1.650044102182585126e-06
3.950000000000000178e-01, -4.248840008261419166e-01, 2.587318352412215638e-06, 1.499260892514828192e-05, 1.658392034229599910e-06
3.960000000000000187e-01, -4.273425708698050385e-01, 2.586850370436127866e-06, 1.506815570460895426e-05, 1.666713502327527019e-06
3.970000000000000195e-01, -4.297670916846538236e-01, 2.586387858164590492e-06, 1.514346241922662206e-05, 1.675008375352088352e-06
3.980000000000000204e-01, -4.321570977701402194e-01, 2.585930718002060757e-06, 1.521852787040103849e-05, 1.683276519084259126e-06
3.990000000000000213e-01, -4.345121302524377893e-01, 2.585478861234780101e-06, 1.529335086315405934e-05, 1.691517802420577921e-06
4.000000000000000222e-01, -4.368317369725446264e-01, 2.585032187540220461e-06, 1.536793020475921145e-05, 1.699732094687794737e-06
4.010000000000000231e-01, -4.391154725730961883e-01, 2.584590611566517371e-06, 1.544226470827705922e-05, 1.707919261965257229e-06
4.020000000000000240e-01, -4.413628985838726204e-01, 2.584154043198255701e-06, 1.551635318678551423e-05, 1.716079176251189553e-06
4.030000000000000249e-01, -4.435735835059841370e-01, 2.583722395602117139e-06, 1.559019446026668754e-05, 1.724211707326839260e-06
4.040000000000000258e-01, -4.457471028947166403e-01, 2.583295588363260231e-06, 1.566378735391033006e-05, 1.732316722482390992e-06
4.050000000000000266e-01, -4.478830394410246996e-01, 2.582873529458074024e-06, 1.573713069208740323e-05, 1.740394095121194917e-06
4.060000000000000275e-01, -4.499809830516526277e-01, 2.582456155603846115e-06, 1.581022331068049347e-05, 1.748443695402668308e-06
4.070000000000000284e-01, -4.520405309278726080e-01, 2.582043381254423009e-06, 1.588306404115211179e-05, 1.756465393760314742e-06
4.080000000000000293e-01, -4.540612876428188338e-01, 2.581635128642151278e-06, 1.595565172561250189e-05, 1.764459063153395180e-06
4.090000000000000302e-01, -4.560428652174098874e-01, 2.581231322858201782e-06, 1.602798520613721300e-05, 1.772424576638315097e-06
4.100000000000000311e-01, -4.579848831948388765e-01, 2.580831893642804298e-06, 1.610006332938493379e-05, 1.780361806324320950e-06
4.110000000000000320e-01, -4.598869687136198370e-01, 2.580436766229377010e-06, 1.617188494699300927e-05, 1.788270624514948226e-06
4.120000000000000329e-01, -4.617487565791763560e-01, 2.580045872901254311e-06, 1.624344891733645047e-05, 1.796150904939675108e-06
4.130000000000000338e-01, -4.635698893339578741e-01, 2.579659145938301146e-06, 1.631475409782576214e-05, 1.804002523555364723e-06
4.140000000000000346e-01, -4.653500173260696204e-01, 2.579276519833889614e-06, 1.638579935250156216e-05, 1.811825354094964702e-06
4.150000000000000355e-01, -4.670887987764058558e-01, 2.578897927742185292e-06, 1.645658355168416742e-05, 1.819619270714695203e-06
4.160000000000000364e-01, -4.687858998442694936e-01, 2.578523306685787109e-06, 1.652710556390366015e-05, 1.827384150818178732e-06
4.169999999999999818e-01, -4.704409946914690499e-01, 2.578152598232269499e-06, 1.659736426789029662e-05, 1.835119868603268811e-06
4.179999999999999827e-01, -4.720537655448781567e-01, 2.577785735112525511e-06, 1.666735854240555814e-05, 1.842826301386851773e-06
4.189999999999999836e-01, -4.736239027574474236e-01, 2.577422662370515427e-06, 1.673708727540842989e-05, 1.850503327145008869e-06
4.199999999999999845e-01, -4.751511048676553273e-01, 2.577063322448114313e-06, 1.680654935317521526e-05, 1.858150821387044571e-06
4.209999999999999853e-01, -4.766350786573886888e-01, 2.576707655393278840e-06, 1.687574366953867311e-05, 1.865768662109856812e-06
4.219999999999999862e-01, -4.780755392082383648e-01, 2.576355609035935190e-06, 1.694466912196060382e-05, 1.873356728916697467e-06
4.229999999999999871e-01, -4.794722099562035433e-01, 2.576007124829166051e-06, 1.701332461332208390e-05, 1.880914900311003723e-06
4.239999999999999880e-01, -4.808248227447912138e-01, 2.575662156552999127e-06, 1.708170904878014706e-05, 1.888443055882149668e-06
4.249999999999999889e-01, -4.821331178765013714e-01, 2.575320651624496415e-06, 1.714982133869946690e-05, 1.895941074279289262e-06
4.259999999999999898e-01, -4.833968441626873558e-01, 2.574982553266158547e-06, 1.721766039716396413e-05, 1.903408836538555970e-06
4.269999999999999907e-01, -4.846157589717847158e-01, 2.574647817738667799e-06, 1.728522514679239896e-05, 1.910846224379564307e-06
4.279999999999999916e-01, -4.857896282758946693e-01, 2.574316394967496313e-06, 1.735251450707062104e-05, 1.918253116382079293e-06
4.289999999999999925e-01, -4.869182266957163829e-01, 2.573988238031843512e-06, 1.741952740736199545e-05, 1.925629395990030579e-06
4.299999999999999933e-01, -4.880013375438207457e-01, 2.573663298116590781e-06, 1.748626277851828004e-05, 1.932974946366322611e-06
4.309999999999999942e-01, -4.890387528662523686e-01, 2.573341534372469708e-06, 1.755271956186549298e-05, 1.940289649299958841e-06
4.319999999999999951e-01, -4.900302734824558137e-01, 2.573022900870941543e-06, 1.761889669269628422e-05, 1.947573386288509178e-06
4.329999999999999960e-01, -4.909757090235187804e-01, 2.572707352405112502e-06, 1.768479312071885579e-05, 1.954826043627788668e-06
4.339999999999999969e-01, -4.918748779687222572e-01, 2.572394847855097311e-06, 1.775040779376096944e-05, 1.962047504404373921e-06
4.349999999999999978e-01, -4.927276076803902005e-01, 2.572085347377767173e-06, 1.781573966780705676e-05, 1.969237653384053877e-06
4.359999999999999987e-01, -4.935337344370382962e-01, 2.571778808763830471e-06, 1.788078770198139877e-05, 1.976396375464456456e-06
4.369999999999999996e-01, -4.942931034648048727e-01, 2.571475192461591952e-06, 1.794555085713606113e-05, 1.983523557427119277e-06
4.380000000000000004e-01, -4.950055689671700732e-01, 2.571174461112046838e-06, 1.801002810517329800e-05, 1.990619083378636356e-06
4.390000000000000013e-01, -4.956709941529460206e-01, 2.570876574656960623e-06, 1.807421841645145966e-05, 1.997682842307113571e-06
4.400000000000000022e-01, -4.962892512625409203e-01, 2.570581499061058706e-06, 1.813812077011700552e-05, 2.004714719745087637e-06
4.410000000000000031e-01, -4.968602215924891041e-01, 2.570289195182040576e-06, 1.820173414624967623e-05, 2.011714605384962162e-06
4.420000000000000040e-01, -4.973837955182411896e-01, 2.569999627430319400e-06, 1.826505753226362327e-05, 2.018682384124365070e-06
4.430000000000000049e-01, -4.978598725152120763e-01, 2.569712764344950218e-06, 1.832808991831039180e-05, 2.025617948143293434e-06
4.440000000000000058e-01, -4.982883611780806743e-01, 2.569428570169812742e-06, 1.839083030114388451e-05, 2.032521185330038449e-06
4.450000000000000067e-01, -4.986691792383398658e-01, 2.569147010054312341e-06, 1.845327768110194278e-05, 2.039391984839239447e-06
4.460000000000000075e-01, -4.990022535800922587e-01, 2.568868054719786187e-06, 1.851543106291472784e-05, 2.046230237737201030e-06
4.470000000000000084e-01, -4.992875202540872914e-01, 2.568591671463227311e-06, 1.857728945570125134e-05, 2.053035835721667146e-06
4.480000000000000093e-01, -4.995249244899999108e-01, 2.568317829815952580e-06, 1.863885187359387574e-05, 2.059808667465024001e-06
4.490000000000000102e-01, -4.997144207069459387e-01, 2.568046500794202158e-06, 1.870011733942633647e-05, 2.066548626621783624e-06
4.500000000000000111e-01, -4.998559725222341266e-01, 2.567777648912472621e-06, 1.876108487243108303e-05, 2.073255605535007096e-06
4.510000000000000120e-01, -4.999495527583506793e-01, 2.567511249149112551e-06, 1.882175350228706967e-05, 2.079929497189603183e-06
4.520000000000000129e-01, -4.999951434481777479e-01, 2.567247271847289403e-06, 1.888212226426252971e-05, 2.086570194952119817e-06
4.530000000000000138e-01, -4.999927358384427256e-01, 2.566985691978412865e-06, 1.894219019514184477e-05, 2.093177591904610280e-06
4.540000000000000147e-01, -4.999423303913997918e-01, 2.566726478744202344e-06, 1.900195633921727967e-05, 2.099751583464065652e-06
4.550000000000000155e-01, -4.998439367847397063e-01, 2.566469604350918310e-06, 1.906141974119396343e-05, 2.106292064658898955e-06
4.560000000000000164e-01, -4.996975739097324620e-01, 2.566215048641073970e-06, 1.912057945727477226e-05, 2.112798931072634723e-06
4.570000000000000173e-01, -4.995032698676005745e-01, 2.565962785413405944e-06, 1.917943454316298202e-05, 2.119272078764111722e-06
4.580000000000000182e-01, -4.992610619641231207e-01, 2.565712788050317217e-06, 1.923798406033155883e-05, 2.125711402633373437e-06
4.590000000000000191e-01, -4.989709967024737458e-01, 2.565465029608082759e-06, 1.929622707675174298e-05, 2.132116802472383554e-06
4.600000000000000200e-01, -4.986331297742915836e-01, 2.565219491386383499e-06, 1.935416266678202657e-05, 2.138488175176117556e-06
4.610000000000000209e-01, -4.982475260489887536e-01, 2.564976147811925955e-06, 1.941178990419456518e-05, 2.144825417441792448e-06
4.620000000000000218e-01, -4.978142595612959354e-01, 2.564734976489430052e-06, 1.946910787095634809e-05, 2.151128430140369918e-06
4.630000000000000226e-01, -4.973334134970480713e-01, 2.564495954270745726e-06, 1.952611565617101697e-05, 2.157397112304004771e-06
4.640000000000000235e-01, -4.968050801772119773e-01, 2.564259059825713116e-06, 1.958281234834546858e-05, 2.163631362777501677e-06
4.650000000000000244e-01, -4.962293610401621313e-01, 2.564024273600529202e-06, 1.963919704780353603e-05, 2.169831082862033744e-06
4.660000000000000253e-01, -4.956063666222046415e-01, 2.563791575180968119e-06, 1.969526885398087401e-05, 2.175996174545724582e-06
4.670000000000000262e-01, -4.949362165363533350e-01, 2.563560943139725490e-06, 1.975102687366836474e-05, 2.182126535795608779e-06
4.680000000000000271e-01, -4.942190394493662930e-01, 2.563332358134634559e-06, 1.980647021877085523e-05, 2.188222072225382009e-06
4.690000000000000280e-01, -4.934549730570411685e-01, 2.563105798714104822e-06, 1.986159800431569478e-05, 2.194282685791942855e-06
4.700000000000000289e-01, -4.926441640577776671e-01, 2.562881248648063437e-06, 1.991640935566224568e-05, 2.200308279468737860e-06
4.710000000000000298e-01, -4.917867681244136313e-01, 2.562658686887375747e-06, 1.997090339670576364e-05, 2.206298756322888632e-06
4.720000000000000306e-01, -4.908829498743337294e-01, 2.562438099495273347e-06, 2.002507926077146116e-05, 2.212254021364407075e-06
4.730000000000000315e-01, -4.899328828378659018e-01, 2.562219464017495563e-06, 2.007893608234681548e-05, 2.218173979270238183e-06
4.740000000000000324e-01, -4.889367494249620694e-01, 2.562002767658722036e-06, 2.013247300712908694e-05, 2.224058535678363757e-06
4.750000000000000333e-01, -4.878947408901774807e-01, 2.561787992023945026e-06, 2.018568917847365918e-05, 2.229907596955349458e-06
4.760000000000000342e-01, -4.868070572959503073e-01, 2.561575122933534843e-06, 2.023858375037324020e-05, 2.235721068707952064e-06
4.770000000000000351e-01, -4.856739074741885376e-01, 2.561364139386929084e-06, 2.029115588019630989e-05, 2.241498859030521817e-06
4.780000000000000360e-01, -4.844955089861772701e-01, 2.561155029594947008e-06, 2.034340472940182609e-05, 2.247240875778017122e-06
4.790000000000000369e-01, -4.832720880808065722e-01, 2.560947775474831101e-06, 2.039532946561395388e-05, 2.252947027141932734e-06
4.799999999999999822e-01, -4.820038796511313950e-01, 2.560742365396995179e-06, 2.044692926202532068e-05, 2.258617221227027239e-06
4.809999999999999831e-01, -4.806911271892748694e-01, 2.560538783460963863e-06, 2.049820329749069137e-05, 2.264251367359304545e-06
4.819999999999999840e-01, -4.793340827396763149e-01, 2.560337014994445992e-06, 2.054915075229077348e-05, 2.269849376540511443e-06
4.829999999999999849e-01, -4.779330068507015583e-01, 2.560137046862115406e-06, 2.059977081856484427e-05, 2.275411159435858366e-06
4.839999999999999858e-01, -4.764881685246173948e-01, 2.559938866320693451e-06, 2.065006268793870281e-05, 2.280936627133828276e-06
4.849999999999999867e-01, -4.749998451659434573e-01, 2.559742457976244001e-06, 2.070002555693353785e-05, 2.286425690639637409e-06
4.859999999999999876e-01, -4.734683225281927643e-01, 2.559547813189844145e-06, 2.074965863178498959e-05, 2.291878263154661921e-06
4.869999999999999885e-01, -4.718938946590068850e-01, 2.559354914881406540e-06, 2.079896112398144092e-05, 2.297294256707604898e-06
4.879999999999999893e-01, -4.702768638437002657e-01, 2.559163752201970565e-06, 2.084793224284287039e-05, 2.302673585714148929e-06
4.889999999999999902e-01, -4.686175405472218780e-01, 2.558974313237455389e-06, 2.089657121250726446e-05, 2.308016164263848591e-06
4.899999999999999911e-01, -4.669162433545469559e-01, 2.558786587865749529e-06, 2.094487725542298895e-05, 2.313321906257173599e-06
4.909999999999999920e-01, -4.651732989095107018e-01, 2.558600562887342056e-06, 2.099284960425419622e-05, 2.318590727707486865e-06
4.919999999999999929e-01, -4.633890418520918431e-01, 2.558416229536675246e-06, 2.104048749253066564e-05, 2.323822543752115943e-06
4.929999999999999938e-01, -4.615638147541644143e-01, 2.558233574477195016e-06, 2.108779016164567810e-05, 2.329017272593644772e-06
4.939999999999999947e-01, -4.596979680537241486e-01, 2.558052589436005109e-06, 2.113475685858005881e-05, 2.334174827636412153e-06
4.949999999999999956e-01, -4.577918599876055206e-01, 2.557873262996890329e-06, 2.118138683590391202e-05, 2.339295130219382068e-06
4.959999999999999964e-01, -4.558458565227018755e-01, 2.557695586864403015e-06, 2.122767934889004116e-05, 2.344378097410629302e-06
4.969999999999999973e-01, -4.538603312857000249e-01, 2.557519549355180555e-06, 2.127363366194283401e-05, 2.349423647808254745e-06
4.979999999999999982e-01, -4.518356654913461834e-01, 2.557345140969877195e-06, 2.131924904109558372e-05, 2.354431701120582310e-06
4.989999999999999991e-01, -4.497722478692532389e-01, 2.557172354382755697e-06, 2.136452476007681678e-05, 2.359402176698582876e-06
5.000000000000000000e-01, -4.476704745892657877e-01, 2.557001181003465407e-06, 2.140946009804994832e-05, 2.364334996061631666e-06
5.010000000000000009e-01, -4.455307491853970903e-01, 2.556831610156518053e-06, 2.145405433960981267e-05, 2.369230081357073803e-06
5.020000000000000018e-01, -4.433534824783513795e-01, 2.556663632380731799e-06, 2.149830677189781825e-05, 2.374087351743325858e-06
5.030000000000000027e-01, -4.411390924966480664e-01, 2.556497242702654438e-06, 2.154221669236136560e-05, 2.378906730299279459e-06
5.040000000000000036e-01, -4.388880043963607758e-01, 2.556332431402630334e-06, 2.158578340137780327e-05, 2.383688140830675373e-06
5.050000000000000044e-01, -4.366006503794896410e-01, 2.556169191014409647e-06, 2.162900620349822445e-05, 2.388431508005411930e-06
5.060000000000000053e-01, -4.342774696109792387e-01, 2.556007514576547068e-06, 2.167188440974077146e-05, 2.393136754590130533e-06
5.070000000000000062e-01, -4.319189081344003145e-01, 2.555847392591431566e-06, 2.171441733788900819e-05, 2.397803807251130959e-06
5.080000000000000071e-01, -4.295254187863108974e-01, 2.555688823202909021e-06, 2.175660431205650447e-05, 2.402432587839120615e-06
5.090000000000000080e-01, -4.270974611093129036e-01, 2.555531793325960255e-06, 2.179844465755552407e-05, 2.407023026066573701e-06
5.100000000000000089e-01, -4.246355012638218795e-01, 2.555376299399197970e-06, 2.183993770687488178e-05, 2.411575046870270689e-06
5.110000000000000098e-01, -4.221400119385650962e-01, 2.555222334431686559e-06, 2.188108280250060378e-05, 2.416088579301756134e-06
5.120000000000000107e-01, -4.196114722598268121e-01, 2.555069893911410261e-06, 2.192187928692912458e-05, 2.420563547765250401e-06
5.130000000000000115e-01, -4.170503676994576914e-01, 2.554918968264430212e-06, 2.196232651039374539e-05, 2.424999884611742096e-06
5.140000000000000124e-01, -4.144571899816658078e-01, 2.554769557133393376e-06, 2.200242382813591413e-05, 2.429397516469367080e-06
5.150000000000000133e-01, -4.118324369886066094e-01, 2.554621646477447938e-06, 2.204217060062380051e-05, 2.433756375682175066e-06
5.160000000000000142e-01, -4.091766126647917723e-01, 2.554475236005160355e-06, 2.208156619632785367e-05, 2.438076388815851869e-06
5.170000000000000151e-01, -4.064902269203325980e-01, 2.554330318994477156e-06, 2.212060998718623495e-05, 2.442357490438362699e-06
5.180000000000000160e-01, -4.037737955330396034e-01, 2.554186887463935629e-06, 2.215930135023025382e-05, 2.446599610444327721e-06
5.190000000000000169e-01, -4.010278400493946238e-01, 2.554044942232325255e-06, 2.219763967056982701e-05, 2.450802682022606982e-06
5.200000000000000178e-01, -3.982528876844145804e-01, 2.553904476149115865e-06, 2.223562433598461063e-05, 2.454966637061017920e-06
5.210000000000000187e-01, -3.954494712204289497e-01, 2.553765484003198138e-06, 2.227325474089651702e-05, 2.459091409258429284e-06
5.220000000000000195e-01, -3.926181289047869782e-01, 2.553627961195820140e-06, 2.231053028761177670e-05, 2.463176933430871740e-06
5.230000000000000204e-01, -3.897594043465155145e-01, 2.553491904221105724e-06, 2.234745038147585572e-05, 2.467223144533153834e-06
5.240000000000000213e-01, -3.868738464119474418e-01, 2.553357312256795963e-06, 2.238401443233756227e-05, 2.471229977802844036e-06
5.250000000000000222e-01, -3.839620091193420293e-01, 2.553224171442450285e-06, 2.242022186232234260e-05, 2.475197366758399853e-06
5.260000000000000231e-01, -3.810244515325143522e-01, 2.553092483120744660e-06, 2.245607209005670568e-05, 2.479125251487676596e-06
5.270000000000000240e-01, -3.780617376534969321e-01, 2.552962243442327694e-06, 2.249156454629634705e-05, 2.483013567507533215e-06
5.280000000000000249e-01, -3.750744363142532456e-01, 2.552833449095612273e-06, 2.252669866464537818e-05, 2.486862254636942882e-06
5.290000000000000258e-01, -3.720631210674635314e-01, 2.552706095136636488e-06, 2.256147388672927190e-05, 2.490671247655507070e-06
5.300000000000000266e-01, -3.690283700764042107e-01, 2.552580179428221019e-06, 2.259588965723181853e-05, 2.494440489460465760e-06
5.310000000000000275e-01, -3.659707660039430710e-01, 2.552455698665717643e-06, 2.262994542920771651e-05, 2.498169918134333922e-06
5.320000000000000284e-01, -3.628908959006691970e-01, 2.552332647921644326e-06, 2.266364065883156448e-05, 2.501859473986144111e-06
5.330000000000000293e-01, -3.597893510921809090e-01, 2.552211027089315576e-06, 2.269697481008681877e-05, 2.505509099075264867e-06
5.340000000000000302e-01, -3.566667270655536348e-01, 2.552090830206486805e-06, 2.272994735116450754e-05, 2.509118734193849232e-06
5.350000000000000311e-01, -3.535236233550078100e-01, 2.551972056164669711e-06, 2.276255775666459480e-05, 2.512688322690165288e-06
5.360000000000000320e-01, -3.503606434268004000e-01, 2.551854700786650165e-06, 2.279480550851364917e-05, 2.516217806596693363e-06
5.370000000000000329e-01, -3.471783945633610258e-01, 2.551738763347313754e-06, 2.282669009117960918e-05, 2.519707129611248320e-06
5.380000000000000338e-01, -3.439774877466956204e-01, 2.551624240389356590e-06, 2.285821099755943470e-05, 2.523156236778657802e-06
5.390000000000000346e-01, -3.407585375410797091e-01, 2.551511129442532444e-06, 2.288936772594941244e-05, 2.526565072366593334e-06
5.400000000000000355e-01, -3.375221619750644053e-01, 2.551399428301140415e-06, 2.292015977915784486e-05, 2.529933582673220271e-06
5.410000000000000364e-01, -3.342689824228164408e-01, 2.551289134170540984e-06, 2.295058666535679942e-05, 2.533261713101586654e-06
5.420000000000000373e-01, -3.309996234848157637e-01, 2.551180246366385740e-06, 2.298064790278234182e-05, 2.536549410687982675e-06
5.430000000000000382e-01, -3.277147128679352983e-01, 2.551072760258697725e-06, 2.301034301092300810e-05, 2.539796624074185105e-06
5.440000000000000391e-01, -3.244148812649221281e-01, 2.550966676282892531e-06, 2.303967151711956013e-05, 2.543003298490636999e-06
5.450000000000000400e-01, -3.211007622333072464e-01, 2.550861993377319392e-06, 2.306863295362636401e-05, 2.546169385228905235e-06
5.460000000000000409e-01, -3.177729920737636382e-01, 2.550758705702899087e-06, 2.309722685868084713e-05, 2.549294834628193507e-06
5.470000000000000417e-01, -3.144322097079390588e-01, 2.550656818547068772e-06, 2.312545277636125080e-05, 2.552379593417745951e-06
5.480000000000000426e-01, -3.110790565557852716e-01, 2.550556324290922938e-06, 2.315331025866049219e-05, 2.555423615262231163e-06
5.490000000000000435e-01, -3.077141764124062817e-01, 2.550457222188530493e-06, 2.318079886105047643e-05, 2.558426849564102157e-06
5.500000000000000444e-01, -3.043382153244530430e-01, 2.550359511020380832e-06, 2.320791814555342447e-05, 2.561389251014116464e-06
5.510000000000000453e-01, -3.009518214660831803e-01, 2.550263191808226082e-06, 2.323466767925434773e-05, 2.564310769825710323e-06
5.520000000000000462e-01, -2.975556450145151466e-01, 2.550168257195103982e-06, 2.326104703794830419e-05, 2.567191359322679167e-06
5.530000000000000471e-01, -2.941503380251941357e-01, 2.550074713155402184e-06, 2.328705579942354914e-05, 2.570030975500292580e-06
5.540000000000000480e-01, -2.907365543066012803e-01, 2.549982557600513622e-06, 2.331269354936393173e-05, 2.572829570265944277e-06
5.550000000000000488e-01, -2.873149492947234540e-01, 2.549891786870171762e-06, 2.333795988120924980e-05, 2.575587101749481078e-06
5.560000000000000497e-01, -2.838861799272120456e-01, 2.549802398976383500e-06, 2.336285439071602438e-05, 2.578303525397999951e-06
5.570000000000000506e-01, -2.804509045172520199e-01, 2.549714392215216702e-06, 2.338737668115646595e-05, 2.580978795211838484e-06
5.580000000000000515e-01, -2.770097826271693542e-01, 2.549627772737133452e-06, 2.341152636375866056e-05, 2.583612871500523545e-06
5.590000000000000524e-01, -2.735634749417957257e-01, 2.549542537004598902e-06, 2.343530305258653343e-05, 2.586205711006123176e-06
5.600000000000000533e-01, -2.701126431416199236e-01, 2.549458681381632646e-06, 2.345870636728331418e-05, 2.588757272165963935e-06
5.610000000000000542e-01, -2.666579497757465278e-01, 2.549376205446696880e-06, 2.348173593702020112e-05, 2.591267515130845495e-06
5.620000000000000551e-01, -2.632000581346889967e-01, 2.549295109091371386e-06, 2.350439139480776929e-05, 2.593736398982544183e-06
5.630000000000000560e-01, -2.597396321230200367e-01, 2.549215393441491700e-06, 2.352667237761046221e-05, 2.596163885263107901e-06
5.640000000000000568e-01, -2.562773361319032883e-01, 2.549137055417056291e-06, 2.354857853447073560e-05, 2.598549932025188275e-06
5.650000000000000577e-01, -2.528138349115331418e-01, 2.549060097973166600e-06, 2.357010951235805063e-05, 2.600894505332389944e-06
5.660000000000000586e-01, -2.493497934435039698e-01, 2.548984517145979484e-06, 2.359126497059743643e-05, 2.603197564830708050e-06
5.670000000000000595e-01, -2.458858768131362005e-01, 2.548910313918215792e-06, 2.361204457163078654e-05, 2.605459076939799223e-06
5.680000000000000604e-01, -2.424227500817818792e-01, 2.548837488856696420e-06, 2.363244798405826283e-05, 2.607679001503417082e-06
5.690000000000000613e-01, -2.389610781591346433e-01, 2.548766040299556279e-06, 2.365247488204588744e-05, 2.609857307146919159e-06
5.700000000000000622e-01, -2.355015256755694508e-01, 2.548695968513509102e-06, 2.367212494816745352e-05, 2.611993954992116590e-06
5.710000000000000631e-01, -2.320447568545355443e-01, 2.548627272737011284e-06, 2.369139786775062775e-05, 2.614088913641815504e-06
5.720000000000000639e-01, -2.285914353850274361e-01, 2.548559953369916586e-06, 2.371029333639307346e-05, 2.616142148746322671e-06
5.730000000000000648e-01, -2.251422242941586993e-01, 2.548494009668028637e-06, 2.372881104957882958e-05, 2.618153627333748984e-06
5.740000000000000657e-01, -2.216977858198629081e-01, 2.548429443078974177e-06, 2.374695071581407052e-05, 2.620123318843470966e-06
5.750000000000000666e-01, -2.182587812837458729e-01, 2.548366252021552758e-06, 2.376471204270551654e-05, 2.622051190244185231e-06
5.760000000000000675e-01, -2.148258709641139019e-01, 2.548304437948161610e-06, 2.378209474938495702e-05, 2.623937210962257877e-06
5.769999999999999574e-01, -2.113997139692026517e-01, 2.548243998523646095e-06, 2.379909855866721609e-05, 2.625781352057297152e-06
5.779999999999999583e-01, -2.079809681106299379e-01, 2.548184935237699997e-06, 2.381572320002390240e-05, 2.627583581599765919e-06
5.789999999999999591e-01, -2.045702897770983464e-01, 2.548127241889771091e-06, 2.383196840640040837e-05, 2.629343874152763327e-06
5.799999999999999600e-01, -2.011683338083703476e-01, 2.548070931025813238e-06, 2.384783392182462415e-05, 2.631062197854406454e-06
5.809999999999999609e-01, -1.977757533695412295e-01, 2.548015996997133117e-06, 2.386331949251496200e-05, 2.632738527711016296e-06
5.819999999999999618e-01, -1.943931998256334115e-01, 2.547962439500804643e-06, 2.387842487010867661e-05, 2.634372837608499329e-06
5.829999999999999627e-01, -1.910213226165358991e-01, 2.547910250781312835e-06, 2.389314981576838928e-05, 2.635965099034723660e-06
5.839999999999999636e-01, -1.876607691323147198e-01, 2.547859447835695151e-06, 2.390749409488554349e-05, 2.637515288609736802e-06
5.849999999999999645e-01, -1.843121845889152399e-01, 2.547810018965193310e-06, 2.392145747812991254e-05, 2.639023380493965218e-06
5.859999999999999654e-01, -1.809762119042830353e-01, 2.547761970204042922e-06, 2.393503974396603284e-05, 2.640489350888303860e-06
5.869999999999999662e-01, -1.776534915749255483e-01, 2.547715297824106398e-06, 2.394824067594811950e-05, 2.641913176215475445e-06
5.879999999999999671e-01, -1.743446615529385679e-01, 2.547670007016760579e-06, 2.396106006214804122e-05, 2.643294834711856084e-06
