# time, ED spin correlation, NQS spin correlation
2.479999999999999982e-01, -5.133387397875530805e-02, -4.729460508824252785e-02
2.489999999999999991e-01, -5.296296241949668970e-02, -4.879886267232982910e-02
2.500000000000000000e-01, -5.463635040423624883e-02, -5.034805347406932918e-02
2.510000000000000009e-01, -5.635368344872117990e-02, -5.194184881304586554e-02
2.520000000000000018e-01, -5.811459775954173901e-02, -5.357991090785593769e-02
2.530000000000000027e-01, -5.991872031119528652e-02, -5.526189293517169698e-02
2.540000000000000036e-01, -6.176566892510738926e-02, -5.698743908385349444e-02
2.550000000000000044e-01, -6.365505235059054634e-02, -5.875618460710413382e-02
2.560000000000000053e-01, -6.558647034772559226e-02, -6.056775587470468458e-02
2.570000000000000062e-01, -6.755951377214694520e-02, -6.242177042673957565e-02
2.580000000000000071e-01, -6.957376466171397156e-02, -6.431783702973477290e-02
2.590000000000000080e-01, -7.162879632505084193e-02, -6.625555573576991097e-02
2.600000000000000089e-01, -7.372417343193510275e-02, -6.823451794492460531e-02
2.610000000000000098e-01, -7.585945210551646445e-02, -7.025430647120750605e-02
2.620000000000000107e-01, -7.803418001634590540e-02, -7.231449561206089449e-02
2.630000000000000115e-01, -8.024789647819541294e-02, -7.441465122136374510e-02
2.640000000000000124e-01, -8.250013254564844689e-02, -7.655433078590317963e-02
2.650000000000000133e-01, -8.479041111343914305e-02, -7.873308350520523413e-02
2.660000000000000142e-01, -8.711824701752030053e-02, -8.095045037458477311e-02
2.670000000000000151e-01, -8.948314713783933616e-02, -8.320596427129113570e-02
2.680000000000000160e-01, -9.188461050279878028e-02, -8.549915004363120574e-02
2.690000000000000169e-01, -9.432212839537998383e-02, -8.782952460291267027e-02
2.700000000000000178e-01, -9.679518446090806805e-02, -9.019659701809001895e-02
2.710000000000000187e-01, -9.930325481643453855e-02, -9.259986861301003347e-02
2.720000000000000195e-01, -1.018458081617145128e-01, -9.503883306611510262e-02
2.730000000000000204e-01, -1.044223058917556068e-01, -9.751297651250420695e-02
2.740000000000000213e-01, -1.070322022109139043e-01, -1.000217776482660442e-01
2.750000000000000222e-01, -1.096749442485134007e-01, -1.025647078369709142e-01
2.760000000000000231e-01, -1.123499721759637637e-01, -1.051412312182445907e-01
2.770000000000000240e-01, -1.150567193253523440e-01, -1.077508048183455774e-01
2.780000000000000249e-01, -1.177946123094854025e-01, -1.103928786626550973e-01
2.790000000000000258e-01, -1.205630711433521296e-01, -1.130668958900386267e-01
2.800000000000000266e-01, -1.233615093669860330e-01, -1.157722928689762787e-01
2.810000000000000275e-01, -1.261893341696990745e-01, -1.185084993154286448e-01
2.820000000000000284e-01, -1.290459465156600927e-01, -1.212749384123694568e-01
2.830000000000000293e-01, -1.319307412707926286e-01, -1.240710269309342473e-01
2.840000000000000302e-01, -1.348431073309637462e-01, -1.268961753531265557e-01
2.850000000000000311e-01, -1.377824277514385354e-01, -1.297497879960396450e-01
2.860000000000000320e-01, -1.407480798775712638e-01, -1.326312631375446971e-01
2.870000000000000329e-01, -1.437394354767058402e-01, -1.355399931433931560e-01
2.880000000000000338e-01, -1.467558608712589974e-01, -1.384753645957122470e-01
2.889999999999999791e-01, -1.497967170729555264e-01, -1.414367584228264085e-01
2.899999999999999800e-01, -1.528613599181893323e-01, -1.444235500303748254e-01
2.909999999999999809e-01, -1.559491402044806962e-01, -1.474351094336972534e-01
2.919999999999999818e-01, -1.590594038280011280e-01, -1.504708013914347886e-01
2.929999999999999827e-01, -1.621914919221359996e-01, -1.535299855403079450e-01
2.939999999999999836e-01, -1.653447409970562054e-01, -1.566120165310565526e-01
2.949999999999999845e-01, -1.685184830802699263e-01, -1.597162441654801923e-01
2.959999999999999853e-01, -1.717120458581229414e-01, -1.628420135345673980e-01
2.969999999999999862e-01, -1.749247528182192035e-01, -1.659886651576505390e-01
2.979999999999999871e-01, -1.781559233927305363e-01, -1.691555351225957626e-01
2.989999999999999880e-01, -1.814048731025661443e-01, -1.723419552269458421e-01
2.999999999999999889e-01, -1.846709137023694325e-01, -1.755472531200153452e-01
3.009999999999999898e-01, -1.879533533263136325e-01, -1.787707524459025699e-01
3.019999999999999907e-01, -1.912514966346637313e-01, -1.820117729873673706e-01
3.029999999999999916e-01, -1.945646449610755058e-01, -1.852696308105637180e-01
3.039999999999999925e-01, -1.978920964605972721e-01, -1.885436384105797780e-01
3.049999999999999933e-01, -2.012331462583470398e-01, -1.918331048577627262e-01
3.059999999999999942e-01, -2.045870865988301812e-01, -1.951373359447828026e-01
3.069999999999999951e-01, -2.079532069958671681e-01, -1.984556343344317519e-01
3.079999999999999960e-01, -2.113307943831015945e-01, -2.017872997081010811e-01
3.089999999999999969e-01, -2.147191332650519591e-01, -2.051316289148863437e-01
3.099999999999999978e-01, -2.181175058686810608e-01, -2.084879161213613330e-01
3.109999999999999987e-01, -2.215251922954451225e-01, -2.118554529619096072e-01
3.119999999999999996e-01, -2.249414706737952740e-01, -2.152335286896160382e-01
3.130000000000000004e-01, -2.283656173120954813e-01, -2.186214303277002891e-01
3.140000000000000013e-01, -2.317969068519267761e-01, -2.220184428214364292e-01
3.150000000000000022e-01, -2.352346124217452594e-01, -2.254238491905379282e-01
3.160000000000000031e-01, -2.386780057908585162e-01, -2.288369306819669768e-01
3.170000000000000040e-01, -2.421263575236925758e-01, -2.322569669231709377e-01
3.180000000000000049e-01, -2.455789371343118643e-01, -2.356832360756477840e-01
3.190000000000000058e-01, -2.490350132411631168e-01, -2.391150149888903176e-01
3.200000000000000067e-01, -2.524938537220084989e-01, -2.425515793546110521e-01
3.210000000000000075e-01, -2.559547258690152982e-01, -2.459922038612564199e-01
3.220000000000000084e-01, -2.594168965439704877e-01, -2.494361623487539315e-01
3.230000000000000093e-01, -2.628796323335855778e-01, -2.528827279634813796e-01
3.240000000000000102e-01, -2.663421997048605605e-01, -2.563311733134163162e-01
3.250000000000000111e-01, -2.698038651604718896e-01, -2.597807706234295799e-01
3.260000000000000120e-01, -2.732638953941550208e-01, -2.632307918907087485e-01
3.270000000000000129e-01, -2.767215574460447636e-01, -2.666805090402606937e-01
3.280000000000000138e-01, -2.801761188579423023e-01, -2.701291940804715352e-01
3.290000000000000147e-01, -2.836268478284771355e-01, -2.735761192587032320e-01
3.300000000000000155e-01, -2.870730133681286267e-01, -2.770205572168665253e-01
3.310000000000000164e-01, -2.905138854540764148e-01, -2.804617811469812816e-01
3.320000000000000173e-01, -2.939487351848452112e-01, -2.838990649466499594e-01
3.330000000000000182e-01, -2.973768349347135076e-01, -2.873316833744408716e-01
3.340000000000000191e-01, -3.007974585078501129e-01, -2.907589122051509323e-01
3.350000000000000200e-01, -3.042098812921492645e-01, -2.941800283848975406e-01
3.360000000000000209e-01, -3.076133804127295646e-01, -2.975943101860186735e-01
3.370000000000000218e-01, -3.110072348850650981e-01, -3.010010373617659774e-01
3.380000000000000226e-01, -3.143907257677164835e-01, -3.043994913007398995e-01
3.390000000000000235e-01, -3.177631363146283805e-01, -3.077889551810473745e-01
3.400000000000000244e-01, -3.211237521269618700e-01, -3.111687141241273880e-01
3.410000000000000253e-01, -3.244718613044309530e-01, -3.145380553482614028e-01
3.420000000000000262e-01, -3.278067545961083074e-01, -3.178962683216991492e-01
3.430000000000000271e-01, -3.311277255506703820e-01, -3.212426449153700792e-01
3.440000000000000280e-01, -3.344340706660492435e-01, -3.245764795551821513e-01
3.450000000000000289e-01, -3.377250895384603102e-01, -3.278970693738381681e-01
3.460000000000000298e-01, -3.410000850107730574e-01, -3.312037143621630042e-01
3.470000000000000306e-01, -3.442583633201939941e-01, -3.344957175198995936e-01
3.480000000000000315e-01, -3.474992342452307703e-01, -3.377723850059569655e-01
3.490000000000000324e-01, -3.507220112519063293e-01, -3.410330262880680863e-01
3.500000000000000333e-01, -3.539260116391918509e-01, -3.442769542918184267e-01
3.510000000000000342e-01, -3.571105566836270118e-01, -3.475034855490424790e-01
3.519999999999999796e-01, -3.602749717830988074e-01, -3.507119403455180584e-01
3.529999999999999805e-01, -3.634185865997461851e-01, -3.539016428679702120e-01
3.539999999999999813e-01, -3.665407352019624532e-01, -3.570719213503028566e-01
3.549999999999999822e-01, -3.696407562054638274e-01, -3.602221082190844581e-01
3.559999999999999831e-01, -3.727179929133936365e-01, -3.633515402381972126e-01
3.569999999999999840e-01, -3.757717934554354877e-01, -3.664595586526612214e-01
3.579999999999999849e-01, -3.788015109259029178e-01, -3.695455093315692663e-01
3.589999999999999858e-01, -3.818065035207768299e-01, -3.726087429101232473e-01
3.599999999999999867e-01, -3.847861346736636268e-01, -3.756486149307136646e-01
3.609999999999999876e-01, -3.877397731906427891e-01, -3.786644859830328169e-01
3.619999999999999885e-01, -3.906667933839764184e-01, -3.816557218431653742e-01
3.629999999999999893e-01, -3.935665752046527133e-01, -3.846216936116258478e-01
3.639999999999999902e-01, -3.964385043737349568e-01, -3.875617778503087085e-01
